PassengerID,age,Gender,passenger_class,passenger_type,type_of_travel,FlightID,FoodID,SatisfactionID
1837,62,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1838,27,Female,Business,Loyal Customer,Business travel,124,6,5
1839,22,Female,Eco,disloyal Customer,Business travel,124,6,5
1840,50,Male,Business,Loyal Customer,Business travel,124,6,5
1841,36,Male,Business,Loyal Customer,Business travel,124,6,5
1842,47,Female,Business,Loyal Customer,Business travel,124,6,5
1843,23,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1844,40,Male,Business,Loyal Customer,Business travel,124,6,5
1845,37,Male,Business,Loyal Customer,Business travel,124,6,5
1846,53,Male,Business,Loyal Customer,Business travel,124,6,5
1847,80,Female,Business,Loyal Customer,Business travel,124,6,5
1848,56,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
1849,54,Female,Business,Loyal Customer,Business travel,124,6,5
1850,47,Male,Business,Loyal Customer,Business travel,124,6,5
1851,60,Male,Business,Loyal Customer,Business travel,124,6,5
1852,21,Male,Business,disloyal Customer,Business travel,124,6,5
1853,7,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1854,21,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
1855,65,Male,Business,Loyal Customer,Business travel,124,6,5
1856,60,Female,Business,Loyal Customer,Business travel,124,6,5
1857,52,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1858,27,Female,Eco,disloyal Customer,Business travel,124,6,5
1859,35,Male,Business,Loyal Customer,Business travel,124,6,5
1860,29,Female,Business,Loyal Customer,Business travel,124,6,5
1861,45,Male,Business,Loyal Customer,Business travel,124,6,5
1862,50,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1863,59,Female,Business,Loyal Customer,Business travel,124,6,5
1864,36,Male,Business,disloyal Customer,Business travel,124,6,5
1865,14,Male,Eco,Loyal Customer,Business travel,124,6,5
1866,46,Male,Eco,Loyal Customer,Business travel,124,6,5
1867,49,Male,Business,Loyal Customer,Business travel,124,6,5
1868,29,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1869,58,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1870,69,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1871,25,Male,Business,disloyal Customer,Business travel,124,6,5
1872,28,Male,Business,disloyal Customer,Business travel,124,6,5
1873,42,Male,Business,disloyal Customer,Business travel,124,6,5
1874,52,Male,Eco Plus,Loyal Customer,Business travel,124,6,5
1875,19,Female,Eco,Loyal Customer,Business travel,124,6,5
1876,66,Male,Business,Loyal Customer,Business travel,124,6,5
1877,36,Male,Business,Loyal Customer,Business travel,124,6,5
1878,30,Female,Eco,disloyal Customer,Business travel,124,6,5
1879,58,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1880,29,Male,Business,Loyal Customer,Business travel,124,6,5
1881,39,Male,Business,Loyal Customer,Business travel,124,6,5
1882,25,Female,Business,disloyal Customer,Business travel,124,6,5
1883,24,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1884,21,Female,Eco,disloyal Customer,Business travel,124,6,5
1885,59,Female,Business,disloyal Customer,Business travel,124,6,5
1886,39,Female,Eco,Loyal Customer,Business travel,124,6,5
1887,46,Female,Business,Loyal Customer,Business travel,124,6,5
1888,27,Female,Eco,disloyal Customer,Business travel,124,6,5
1889,55,Female,Business,Loyal Customer,Business travel,124,6,5
1890,49,Male,Business,Loyal Customer,Business travel,124,6,5
1891,48,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1892,37,Female,Business,disloyal Customer,Business travel,124,6,5
1893,22,Male,Business,Loyal Customer,Business travel,124,6,5
1894,52,Female,Business,Loyal Customer,Business travel,124,6,5
1895,34,Male,Business,Loyal Customer,Business travel,124,6,5
1896,66,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
1897,19,Male,Eco,disloyal Customer,Business travel,124,6,5
1898,52,Male,Business,Loyal Customer,Business travel,124,6,5
1899,13,Male,Business,Loyal Customer,Personal Travel,124,6,5
1900,38,Female,Business,Loyal Customer,Business travel,124,6,5
1901,41,Male,Business,Loyal Customer,Business travel,124,6,5
1902,62,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1903,41,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1904,15,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1905,21,Male,Business,Loyal Customer,Personal Travel,124,6,5
1906,56,Male,Business,Loyal Customer,Business travel,124,6,5
1907,50,Female,Eco,disloyal Customer,Business travel,124,6,5
1908,39,Female,Business,disloyal Customer,Business travel,124,6,5
1909,25,Female,Eco,disloyal Customer,Business travel,124,6,5
1910,48,Male,Eco,Loyal Customer,Business travel,124,6,5
1911,26,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1912,22,Female,Business,Loyal Customer,Business travel,124,6,5
1913,46,Female,Business,Loyal Customer,Business travel,124,6,5
1914,70,Male,Business,Loyal Customer,Business travel,124,6,5
1915,65,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1916,40,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1917,25,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1918,60,Male,Business,Loyal Customer,Business travel,124,6,5
1919,36,Male,Business,Loyal Customer,Business travel,124,6,5
1920,42,Female,Business,disloyal Customer,Business travel,124,6,5
1921,23,Female,Eco Plus,Loyal Customer,Business travel,124,6,5
1922,23,Male,Eco Plus,Loyal Customer,Business travel,124,6,5
1923,19,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1924,27,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1925,30,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1926,56,Female,Business,Loyal Customer,Business travel,124,6,5
1927,54,Male,Business,Loyal Customer,Business travel,124,6,5
1928,60,Male,Business,Loyal Customer,Business travel,124,6,5
1929,60,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1930,37,Female,Eco,disloyal Customer,Business travel,124,6,5
1931,27,Male,Business,disloyal Customer,Business travel,124,6,5
1932,60,Female,Business,Loyal Customer,Business travel,124,6,5
1933,27,Female,Eco,disloyal Customer,Business travel,124,6,5
1934,31,Male,Business,Loyal Customer,Business travel,124,6,5
1935,57,Male,Business,Loyal Customer,Business travel,124,6,5
1936,24,Male,Eco,disloyal Customer,Business travel,124,6,5
1937,31,Male,Business,Loyal Customer,Business travel,124,6,5
1938,29,Female,Business,Loyal Customer,Business travel,124,6,5
1939,31,Male,Business,disloyal Customer,Business travel,124,6,5
1940,44,Male,Business,Loyal Customer,Business travel,124,6,5
1941,67,Female,Eco Plus,Loyal Customer,Business travel,124,6,5
1942,72,Male,Business,Loyal Customer,Business travel,124,6,5
1943,28,Female,Business,Loyal Customer,Business travel,124,6,5
1944,36,Female,Eco,disloyal Customer,Business travel,124,6,5
1945,33,Male,Business,disloyal Customer,Business travel,124,6,5
1946,36,Female,Eco,Loyal Customer,Business travel,124,6,5
1947,40,Female,Business,Loyal Customer,Business travel,124,6,5
1948,48,Male,Business,Loyal Customer,Business travel,124,6,5
1949,9,Female,Business,Loyal Customer,Business travel,124,6,5
1950,42,Female,Business,Loyal Customer,Business travel,124,6,5
1951,46,Male,Business,Loyal Customer,Business travel,124,6,5
1952,37,Female,Eco Plus,Loyal Customer,Business travel,124,6,5
1953,55,Female,Business,Loyal Customer,Business travel,124,6,5
1954,47,Male,Business,Loyal Customer,Business travel,124,6,5
1955,70,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1956,44,Female,Business,disloyal Customer,Business travel,124,6,5
1957,62,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1958,28,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1959,33,Male,Business,Loyal Customer,Business travel,124,6,5
1960,45,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1961,53,Female,Business,Loyal Customer,Business travel,124,6,5
1962,57,Male,Eco Plus,Loyal Customer,Personal Travel,124,6,5
1963,58,Female,Business,Loyal Customer,Business travel,124,6,5
1964,50,Male,Business,Loyal Customer,Business travel,124,6,5
1965,26,Female,Eco,disloyal Customer,Business travel,124,6,5
1966,53,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1967,51,Female,Business,Loyal Customer,Business travel,124,6,5
1968,37,Female,Eco,disloyal Customer,Business travel,124,6,5
1969,24,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1970,58,Female,Business,Loyal Customer,Business travel,124,6,5
1971,52,Female,Eco,Loyal Customer,Business travel,124,6,5
1972,32,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1973,27,Female,Eco,disloyal Customer,Business travel,124,6,5
1974,29,Male,Business,Loyal Customer,Business travel,124,6,5
1975,40,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1976,59,Female,Business,Loyal Customer,Business travel,124,6,5
1977,26,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
1978,52,Female,Business,Loyal Customer,Business travel,124,6,5
1979,50,Female,Eco,Loyal Customer,Business travel,124,6,5
1980,35,Male,Eco,Loyal Customer,Business travel,124,6,5
1981,47,Male,Business,Loyal Customer,Personal Travel,124,6,5
1982,20,Female,Business,Loyal Customer,Personal Travel,124,6,5
1983,39,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1984,32,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1985,23,Female,Eco,disloyal Customer,Business travel,124,6,5
1986,59,Male,Business,Loyal Customer,Business travel,124,6,5
1987,50,Male,Business,Loyal Customer,Business travel,124,6,5
1988,42,Male,Eco Plus,Loyal Customer,Business travel,124,6,5
1989,37,Female,Eco,Loyal Customer,Personal Travel,124,6,5
1990,9,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
1991,46,Female,Business,Loyal Customer,Business travel,124,6,5
1992,39,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1993,40,Female,Business,disloyal Customer,Business travel,124,6,5
1994,54,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1995,46,Male,Business,Loyal Customer,Business travel,124,6,5
1996,27,Female,Eco,disloyal Customer,Business travel,124,6,5
1997,49,Male,Eco,Loyal Customer,Personal Travel,124,6,5
1998,28,Female,Business,Loyal Customer,Business travel,124,6,5
1999,43,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2000,27,Male,Business,Loyal Customer,Business travel,124,6,5
2001,28,Female,Eco,Loyal Customer,Business travel,124,6,5
2002,43,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2003,41,Female,Business,Loyal Customer,Business travel,124,6,5
2004,26,Female,Business,disloyal Customer,Business travel,124,6,5
2005,18,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2006,29,Female,Business,Loyal Customer,Business travel,124,6,5
2007,50,Female,Business,Loyal Customer,Business travel,124,6,5
2008,40,Female,Business,Loyal Customer,Business travel,124,6,5
2009,71,Male,Eco Plus,Loyal Customer,Business travel,124,6,5
2010,42,Female,Business,Loyal Customer,Business travel,124,6,5
2011,58,Female,Business,Loyal Customer,Business travel,124,6,5
2012,35,Male,Business,Loyal Customer,Business travel,124,6,5
2013,45,Female,Eco Plus,Loyal Customer,Business travel,124,6,5
2014,33,Female,Eco,Loyal Customer,Business travel,124,6,5
2015,51,Female,Business,Loyal Customer,Business travel,124,6,5
2016,58,Female,Business,Loyal Customer,Business travel,124,6,5
2017,48,Female,Business,Loyal Customer,Business travel,124,6,5
2018,17,Female,Business,Loyal Customer,Business travel,124,6,5
2019,49,Male,Eco Plus,Loyal Customer,Personal Travel,124,6,5
2020,49,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2021,23,Female,Business,Loyal Customer,Business travel,124,6,5
2022,12,Female,Business,Loyal Customer,Business travel,124,6,5
2023,85,Male,Business,Loyal Customer,Business travel,124,6,5
2024,26,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2025,59,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2026,38,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2027,31,Male,Business,Loyal Customer,Business travel,124,6,5
2028,43,Female,Business,Loyal Customer,Business travel,124,6,5
2029,71,Female,Business,Loyal Customer,Business travel,124,6,5
2030,49,Female,Eco,disloyal Customer,Business travel,124,6,5
2031,67,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2032,28,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2033,22,Female,Eco,disloyal Customer,Business travel,124,6,5
2034,11,Female,Eco,disloyal Customer,Business travel,124,6,5
2035,58,Male,Eco,Loyal Customer,Business travel,124,6,5
2036,9,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2037,23,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
2038,69,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
2039,19,Male,Business,Loyal Customer,Business travel,124,6,5
2040,60,Male,Business,Loyal Customer,Business travel,124,6,5
2041,48,Male,Business,Loyal Customer,Business travel,124,6,5
2042,48,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2043,26,Female,Eco,disloyal Customer,Business travel,124,6,5
2044,23,Female,Business,Loyal Customer,Business travel,124,6,5
2045,47,Female,Eco,Loyal Customer,Business travel,124,6,5
2046,52,Male,Business,Loyal Customer,Business travel,124,6,5
2047,21,Male,Eco,disloyal Customer,Business travel,124,6,5
2048,7,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2049,41,Male,Eco,Loyal Customer,Business travel,124,6,5
2050,22,Female,Eco,disloyal Customer,Business travel,124,6,5
2051,40,Female,Business,Loyal Customer,Business travel,124,6,5
2052,42,Female,Eco,Loyal Customer,Business travel,124,6,5
2053,59,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2054,46,Male,Business,Loyal Customer,Business travel,124,6,5
2055,23,Male,Eco,disloyal Customer,Business travel,124,6,5
2056,36,Male,Business,Loyal Customer,Business travel,124,6,5
2057,27,Female,Eco,Loyal Customer,Business travel,124,6,5
2058,37,Female,Eco,disloyal Customer,Business travel,124,6,5
2059,28,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2060,57,Female,Business,Loyal Customer,Business travel,124,6,5
2061,42,Male,Business,Loyal Customer,Business travel,124,6,5
2062,37,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2063,26,Female,Business,disloyal Customer,Business travel,124,6,5
2064,34,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2065,33,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2066,56,Female,Business,Loyal Customer,Business travel,124,6,5
2067,35,Female,Business,Loyal Customer,Business travel,124,6,5
2068,44,Female,Eco,Loyal Customer,Business travel,124,6,5
2069,45,Male,Eco,Loyal Customer,Business travel,124,6,5
2070,45,Male,Eco,Loyal Customer,Business travel,124,6,5
2071,47,Male,Eco,disloyal Customer,Business travel,124,6,5
2072,23,Female,Eco,disloyal Customer,Business travel,124,6,5
2073,55,Male,Eco,Loyal Customer,Business travel,124,6,5
2074,7,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2075,32,Male,Business,Loyal Customer,Business travel,124,6,5
2076,31,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,5
2077,60,Female,Business,Loyal Customer,Business travel,124,6,5
2078,57,Female,Business,Loyal Customer,Business travel,124,6,5
2079,39,Female,Business,disloyal Customer,Business travel,124,6,5
2080,44,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2081,22,Female,Eco,disloyal Customer,Business travel,124,6,5
2082,26,Female,Business,disloyal Customer,Business travel,124,6,5
2083,33,Male,Eco Plus,Loyal Customer,Business travel,124,6,5
2084,40,Male,Eco,disloyal Customer,Personal Travel,124,6,5
2085,45,Male,Business,Loyal Customer,Business travel,124,6,5
2086,17,Male,Eco,disloyal Customer,Business travel,124,6,5
2087,42,Male,Eco,Loyal Customer,Business travel,124,6,5
2088,59,Female,Eco,Loyal Customer,Personal Travel,124,6,5
2089,42,Female,Business,Loyal Customer,Business travel,124,6,5
2090,34,Male,Business,Loyal Customer,Business travel,124,6,5
2091,50,Male,Business,Loyal Customer,Business travel,124,6,5
2092,57,Male,Business,Loyal Customer,Business travel,124,6,5
2093,29,Male,Eco,Loyal Customer,Personal Travel,124,6,5
2094,44,Male,Business,Loyal Customer,Business travel,124,6,5
2095,62,Female,Eco,Loyal Customer,Personal Travel,124,6,3
2096,8,Male,Eco Plus,Loyal Customer,Business travel,124,6,3
2097,33,Male,Business,Loyal Customer,Business travel,124,6,3
2098,48,Male,Business,Loyal Customer,Business travel,124,6,3
2099,36,Male,Eco,Loyal Customer,Personal Travel,124,6,3
2100,49,Female,Eco,Loyal Customer,Personal Travel,124,6,3
2101,63,Male,Eco,Loyal Customer,Business travel,124,6,3
2102,63,Female,Eco,Loyal Customer,Personal Travel,124,6,3
2103,54,Male,Eco,Loyal Customer,Business travel,124,6,3
2104,16,Female,Eco,Loyal Customer,Personal Travel,124,6,3
2105,29,Female,Eco Plus,Loyal Customer,Business travel,124,6,3
2106,39,Male,Eco,Loyal Customer,Business travel,124,6,3
2107,27,Female,Eco,disloyal Customer,Business travel,124,6,3
2108,24,Female,Eco,Loyal Customer,Personal Travel,124,6,3
2109,8,Male,Eco,disloyal Customer,Business travel,124,6,3
2110,35,Female,Business,Loyal Customer,Business travel,124,6,3
2111,43,Female,Eco,Loyal Customer,Business travel,124,6,3
2112,34,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,3
2113,22,Male,Eco,disloyal Customer,Business travel,124,6,3
2114,13,Female,Business,Loyal Customer,Business travel,124,6,3
2115,35,Female,Business,Loyal Customer,Business travel,124,6,3
2116,16,Male,Eco,Loyal Customer,Personal Travel,124,6,3
2117,48,Female,Business,Loyal Customer,Business travel,124,6,3
2118,22,Male,Eco,Loyal Customer,Business travel,124,6,3
2119,35,Male,Eco,disloyal Customer,Business travel,124,6,3
2120,49,Female,Eco,Loyal Customer,Business travel,124,6,3
2121,24,Male,Eco,disloyal Customer,Business travel,124,6,3
2122,40,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,3
2123,37,Male,Eco Plus,Loyal Customer,Personal Travel,124,6,3
2124,39,Female,Eco Plus,Loyal Customer,Personal Travel,124,6,3
2125,22,Female,Eco,Loyal Customer,Personal Travel,124,6,3
